entry_z,exit_z,stop_z,train_ann_return,train_ann_vol,train_sharpe,train_max_drawdown,train_trades,test_ann_return,test_ann_vol,test_sharpe,test_max_drawdown,test_trades
2.0,0.45,3.3,0.059186706508673886,0.07766125547783105,0.7621136967785583,-0.105884532737056,76,0.10712855215197799,0.1704701184019071,0.6284300917736648,-0.08922025627144148,59
1.6,0.3,3.4,0.07798793042409406,0.10247255211846734,0.7610616580909697,-0.10525790300823967,128,0.13955594842866276,0.2937180184906631,0.47513580932420413,-0.27405440114398305,70
1.8,0.45,3.5,0.07113955044812194,0.09348237555170102,0.7609942518927298,-0.105884532737056,100,0.09453762141102937,0.17774972129930355,0.5318580570477652,-0.14914226457493285,65
1.7,0.4,3.5,0.07336151590111413,0.09641590892711298,0.7608860064429082,-0.10525790300823967,104,0.08306072683781923,0.1805184924341709,0.4601230916445235,-0.14914226457493285,66
1.5,0.35,3.5,0.08119518854946597,0.10708492593986417,0.7582317290396491,-0.10525790300823967,142,0.11322772184297394,0.1871379864708834,0.6050493754809686,-0.14914226457493285,82
1.9,0.4,3.5,0.06903427662883904,0.09105693185842213,0.7581441107215809,-0.105884532737056,84,0.08099347905374146,0.1770474993190203,0.4574675121945667,-0.14914226457493285,62
1.8,0.4,3.5,0.07069011070235068,0.09390581441741364,0.7527767171916684,-0.105884532737056,96,0.0912660676214776,0.17780810408685507,0.5132840715566951,-0.14914226457493285,64
1.6,0.25,3.5,0.07946077321760395,0.1061604158763173,0.7484971923073483,-0.10879559457537724,120,0.17431610064352296,0.294781487091105,0.5913400545050135,-0.27405440114398294,68
2.0,0.7,3.5,0.06063104095026436,0.08102737021792249,0.7482785235062873,-0.105884532737056,78,0.1200018403646593,0.15502587679106933,0.7740761919791466,-0.12841252853616802,57
1.8,0.45,3.4,0.06967117588698776,0.0932447685246673,0.7471858956736721,-0.105884532737056,102,0.09453762141102937,0.17774972129930355,0.5318580570477652,-0.14914226457493285,65
2.0,0.45,2.9,0.06441513815315074,0.08641778198083175,0.7453921713408312,-0.105884532737056,78,0.06472560573193419,0.15602089482741685,0.4148521632537147,-0.10885473527423628,69
1.9,0.4,3.4,0.06756590206770487,0.09081284393481817,0.7440126213446302,-0.105884532737056,86,0.08099347905374146,0.1770474993190203,0.4574675121945667,-0.14914226457493285,62
1.6,0.35,3.4,0.07566882114179016,0.10216148018648796,0.7406785904399831,-0.10525790300823967,128,0.10511017786430522,0.18291590233706057,0.5746366309399271,-0.14914226457493285,74
2.0,0.4,3.2,0.05797347517618268,0.07836578635143791,0.7397804306613577,-0.105884532737056,76,0.10643363202055343,0.1704772471031931,0.6243274913755918,-0.08922025627144148,58
2.0,0.4,3.3,0.05797347517618268,0.07836578635143791,0.7397804306613577,-0.105884532737056,76,0.10643363202055343,0.1704772471031931,0.6243274913755918,-0.08922025627144148,58
1.8,0.4,3.4,0.06922173614121652,0.09366925355825922,0.7390016842417011,-0.105884532737056,98,0.0912660676214776,0.17780810408685507,0.5132840715566951,-0.14914226457493285,64
1.5,0.25,3.4,0.08159167840969375,0.11046928136957508,0.7385915559342576,-0.10879559457537724,140,0.18347476509046146,0.2966337348507619,0.6185229241804499,-0.27405440114398294,72
1.6,0.45,3.3,0.07327171564493035,0.09925044087400957,0.7382507825626979,-0.10525790300823967,138,0.0920468019798649,0.18206984908117974,0.5055576332071537,-0.1484535189588687,77
1.6,0.3,3.5,0.07552080025932748,0.10266432486294258,0.7356089893947888,-0.10525790300823967,124,0.13955594842866276,0.2937180184906631,0.47513580932420413,-0.27405440114398305,70
1.7,0.3,3.4,0.07218513507530297,0.09841832250452379,0.733452199126692,-0.10525790300823967,104,0.12751636013817633,0.29238891082915375,0.4361190025181414,-0.27405440114398305,62
1.5,0.3,3.3,0.07743634967720357,0.10642772283216137,0.7275956641421543,-0.10525790300823967,150,0.13796074190886293,0.2951966777067985,0.4673519464398959,-0.27405440114398305,78
2.0,0.4,2.9,0.06320190682065953,0.08705176192473384,0.7260267388419407,-0.105884532737056,78,0.06372510448701861,0.15603476189392587,0.4084032539514472,-0.10885473527423628,69
1.7,0.3,3.5,0.07127636822628078,0.09852278374388508,0.7234506123128562,-0.10525790300823967,102,0.12751636013817633,0.29238891082915375,0.4361190025181414,-0.27405440114398305,62
1.6,0.4,3.3,0.0719421299607882,0.09961793829790598,0.7221804746214113,-0.10525790300823967,134,0.08877524819031311,0.18212666945841482,0.48743683972425167,-0.1484535189588687,76
2.0,0.3,3.2,0.05743784589295979,0.07965652120901523,0.7210689723976947,-0.105884532737056,76,0.140879402584911,0.2861366404944251,0.4923500965884018,-0.27405440114398294,54
2.0,0.3,3.3,0.05743784589295979,0.07965652120901523,0.7210689723976947,-0.105884532737056,76,0.140879402584911,0.2861366404944251,0.4923500965884018,-0.27405440114398294,54
2.0,0.35,3.2,0.05743784589295979,0.07965652120901523,0.7210689723976947,-0.105884532737056,76,0.10643363202055343,0.1704772471031931,0.6243274913755918,-0.08922025627144148,58
2.0,0.35,3.3,0.05743784589295979,0.07965652120901523,0.7210689723976947,-0.105884532737056,76,0.10643363202055343,0.1704772471031931,0.6243274913755918,-0.08922025627144148,58
1.8,0.3,3.5,0.0685469051364203,0.0951850791076882,0.7201433856967157,-0.105884532737056,94,0.13572170092183466,0.29071837904641834,0.4668494003269201,-0.27405440114398305,60
1.8,0.35,3.5,0.0685469051364203,0.0951850791076882,0.7201433856967157,-0.105884532737056,94,0.10127593035747715,0.17805639739650816,0.5687856872221725,-0.14914226457493285,64
1.7,0.25,3.4,0.07213748749876729,0.10076942182911697,0.7158668392590045,-0.10879559457537724,104,0.16227651235303656,0.2934628551171282,0.552971217731348,-0.27405440114398294,60
1.9,0.3,3.5,0.06607665971759578,0.09235580446525522,0.7154575730262216,-0.105884532737056,82,0.12544911235409856,0.29026004797728344,0.4321955888463043,-0.27405440114398294,58
1.9,0.35,3.5,0.06607665971759578,0.09235580446525522,0.7154575730262216,-0.105884532737056,82,0.09100334178974104,0.17729915927290996,0.5132756532119986,-0.14914226457493285,62
1.6,0.35,3.5,0.07320169097702357,0.10235361394060749,0.7151842339392155,-0.10525790300823967,124,0.10511017786430522,0.18291590233706057,0.5746366309399271,-0.14914226457493285,74
1.5,0.25,3.5,0.07892964870518732,0.11064806637197401,0.7133396117365803,-0.10879559457537724,136,0.18347476509046146,0.2966337348507619,0.6185229241804499,-0.27405440114398294,72
1.7,0.35,3.4,0.06986602579299908,0.09809385045316023,0.712236551733282,-0.10525790300823967,104,0.0930705895738188,0.18076486590421356,0.5148710127284162,-0.14914226457493285,66
2.0,0.3,2.9,0.06266627753743663,0.08821562435896932,0.7103761719401699,-0.105884532737056,78,0.09817087505137616,0.2777952623660275,0.3533929060389253,-0.27405440114398294,65
2.0,0.35,2.9,0.06266627753743663,0.08821562435896932,0.7103761719401699,-0.105884532737056,78,0.06372510448701861,0.15603476189392587,0.4084032539514472,-0.10885473527423628,69
2.0,0.6000000000000001,3.4,0.05251876068811577,0.07399020540098367,0.7098069319242295,-0.105884532737056,76,0.11299597714614064,0.15868133202914064,0.7120937018942454,-0.12841252853616802,57
2.0,0.45,2.7,0.060861824211229605,0.08589213277413454,0.7085843865499806,-0.11287091417391049,80,0.05667384663231436,0.145842432063722,0.3885964175882107,-0.09981055460687449,79
1.5,0.35,3.3,0.07511724039489968,0.1061281966834018,0.707797199447259,-0.10525790300823967,150,0.10690265490498141,0.18660516211149986,0.5728815521250435,-0.1484535189588687,84
1.8,0.3,3.4,0.06707853057528612,0.09495157391577912,0.7064499071367049,-0.105884532737056,96,0.13572170092183466,0.29071837904641834,0.4668494003269201,-0.27405440114398305,60
1.8,0.35,3.4,0.06707853057528612,0.09495157391577912,0.7064499071367049,-0.105884532737056,96,0.10127593035747715,0.17805639739650816,0.5687856872221725,-0.14914226457493285,64
1.7,0.25,3.5,0.0712287206497451,0.10087144662469824,0.706133628823212,-0.10879559457537724,102,0.16227651235303656,0.2934628551171282,0.552971217731348,-0.27405440114398294,60
2.0,0.6000000000000001,3.5,0.05934270145028792,0.08405197163677003,0.7060239075263691,-0.105884532737056,76,0.11299597714614064,0.15868133202914064,0.7120937018942454,-0.12841252853616802,57
2.1,0.4,3.4,0.05220489403999702,0.07404085604937885,0.7050822589784871,-0.105884532737056,62,0.09048097741335023,0.1644773940980542,0.5501119342844735,-0.13391087796381684,54
2.0,0.45,2.5,0.05981741268655058,0.08500131860461779,0.7037233500434302,-0.09549916279024184,88,0.05576410263093583,0.1443504648370989,0.38631051651871184,-0.09981055460687449,81
1.7,0.35,3.5,0.06895725894397689,0.0981985716919609,0.7022226266211785,-0.10525790300823967,102,0.0930705895738188,0.18076486590421356,0.5148710127284162,-0.14914226457493285,66
2.1,0.4,3.5,0.05902883480216918,0.08409666345191716,0.7019164896585858,-0.105884532737056,62,0.09048097741335023,0.1644773940980542,0.5501119342844735,-0.13391087796381684,54
2.0,0.45,3.0,0.06105971203697882,0.08700618618611565,0.7017858696434008,-0.105884532737056,78,0.06715846777466311,0.15874932404904257,0.4230472676149209,-0.14481465559994333,67
2.0,0.45,3.1,0.06105971203697882,0.08700618618611565,0.7017858696434008,-0.105884532737056,78,0.09402676659356334,0.17135445606381844,0.5487267080964877,-0.1025166596939846,63
1.9,0.3,3.4,0.06460828515646164,0.09211497128647601,0.7013874536803681,-0.105884532737056,84,0.12544911235409856,0.29026004797728344,0.4321955888463043,-0.27405440114398294,58
1.9,0.35,3.4,0.06460828515646164,0.09211497128647601,0.7013874536803681,-0.105884532737056,84,0.09100334178974104,0.17729915927290996,0.5132756532119986,-0.14914226457493285,62
1.6,0.25,3.3,0.07357772460277749,0.105194340825408,0.6994456548275264,-0.10879559457537724,128,0.16799103370553042,0.29444872601189753,0.5705272900339958,-0.27405440114398294,70
1.9,0.7,3.5,0.059049875336130306,0.08452573276578508,0.6986023475212383,-0.105884532737056,92,0.11981830142911866,0.15971788932189127,0.7501871076422754,-0.14914226457493285,63
2.0,0.45,2.8,0.059980532112540834,0.08592232495365161,0.6980785511203945,-0.11287091417391049,80,0.06472560573193419,0.15602089482741685,0.4148521632537147,-0.10885473527423628,69
2.1,0.45,3.4,0.051305983274210445,0.07362233468926901,0.6968806883230866,-0.105884532737056,62,0.09117589754477477,0.16447027281569382,0.5543609552283465,-0.13391087796381684,55
1.7,0.45,3.3,0.06617464417657468,0.0950312401101144,0.6963462130968398,-0.10525790300823967,114,0.08000721368937849,0.17990522818021662,0.44471866937203625,-0.1484535189588687,69
2.0,0.55,3.4,0.05215534388864199,0.07496400775571442,0.6957384677004046,-0.105884532737056,76,0.09743677270868564,0.16892348973375476,0.5768100864021847,-0.12841252853616802,57
2.0,0.55,3.5,0.058979284650814146,0.0849105740268488,0.6946047100348756,-0.105884532737056,76,0.09743677270868564,0.16892348973375476,0.5768100864021847,-0.12841252853616802,57
2.1,0.45,3.5,0.05812992403638261,0.08372871244538464,0.6942651133480662,-0.105884532737056,62,0.09117589754477477,0.16447027281569382,0.5543609552283465,-0.13391087796381684,55
2.1,0.3,3.4,0.05216616562076627,0.07539409274575477,0.6919131688033159,-0.105884532737056,62,0.11415164157110766,0.2814441178879028,0.40559256461907456,-0.27405440114398305,50
2.1,0.35,3.4,0.05216616562076627,0.07539409274575477,0.6919131688033159,-0.105884532737056,62,0.09048097741335023,0.1644773940980542,0.5501119342844735,-0.13391087796381684,54
1.7,0.7,3.4,0.06090881356830912,0.08804160216026487,0.69181855025122,-0.11952192363434944,124,0.09292035697352044,0.1674980112794141,0.5547549864249676,-0.14914226457493285,71
2.1,0.3,3.5,0.058990106382938445,0.08529051387838772,0.6916373662263313,-0.105884532737056,62,0.11415164157110766,0.2814441178879028,0.40559256461907456,-0.27405440114398305,50
2.1,0.35,3.5,0.058990106382938445,0.08529051387838772,0.6916373662263313,-0.105884532737056,62,0.09048097741335023,0.1644773940980542,0.5501119342844735,-0.13391087796381684,54
2.0,0.4,2.7,0.05964859287873839,0.08652976638118717,0.6893418920833566,-0.11287091417391049,80,0.05567334538739879,0.14585704765943489,0.3816980137798471,-0.09981055460687449,79
1.7,0.4,3.3,0.06572520443080343,0.09544771516250576,0.6885990337107821,-0.10525790300823967,110,0.07673565989982671,0.1799618634758402,0.4263995627614094,-0.1484535189588687,68
2.0,0.4,2.5,0.05860418135405937,0.08564552589345421,0.6842643645736364,-0.09549916279024184,88,0.05476360138602026,0.14436520646105225,0.37934072016718745,-0.09981055460687449,81
1.9,0.7,3.4,0.05758150077499614,0.08426203728710416,0.6833623139065577,-0.105884532737056,94,0.11981830142911866,0.15971788932189127,0.7501871076422754,-0.14914226457493285,63
1.6,0.3,3.3,0.06944285210476117,0.10166465781155479,0.6830579436315044,-0.10525790300823967,132,0.13323088149067022,0.29338107740877717,0.45412227219083867,-0.27405440114398294,72
1.8,0.7,3.5,0.05953332506574145,0.08716463160921926,0.6829986425301969,-0.105884532737056,110,0.12483478950658856,0.16031086449693807,0.7787044870497402,-0.14914226457493285,65
2.0,0.4,3.0,0.05984648070448761,0.08763572523561705,0.6829005014060716,-0.105884532737056,78,0.06646354764323857,0.15875628476812229,0.41865144262045756,-0.14481465559994333,66
2.0,0.4,3.1,0.05984648070448761,0.08763572523561705,0.6829005014060716,-0.105884532737056,78,0.09333184646213882,0.17136133713696772,0.5446493825356851,-0.1025166596939846,62
1.7,0.7,3.5,0.06000004671928693,0.08815789864355233,0.6805975147148677,-0.11952192363434944,122,0.09292035697352044,0.1674980112794141,0.5547549864249676,-0.14914226457493285,71
2.0,0.5,3.5,0.058447915162713325,0.08602635764237339,0.6794186893939126,-0.105884532737056,76,0.09743677270868564,0.16892348973375476,0.5768100864021847,-0.12841252853616802,57
1.8,0.25,3.5,0.06611989392274822,0.09735672342000341,0.6791507725409224,-0.10941974669336618,94,0.1704818531366949,0.29179459287484066,0.5842529549881673,-0.27405440114398305,58
2.0,0.4,2.8,0.05876730078004962,0.08655968713628245,0.6789222873174717,-0.11287091417391049,80,0.06372510448701861,0.15603476189392587,0.4084032539514472,-0.10885473527423628,69
2.0,0.5,3.4,0.05162397440054115,0.07622533901791761,0.6772547694200004,-0.105884532737056,76,0.09743677270868564,0.16892348973375476,0.5768100864021847,-0.12841252853616802,57
2.0,0.45,2.6,0.058039254083844465,0.08573705882786507,0.6769447760083572,-0.105884532737056,82,0.04914093859499044,0.1450887065868146,0.338695820998216,-0.09981055460687449,79
1.9,0.45,3.3,0.060234055080863186,0.08928274513593475,0.6746438518344798,-0.105884532737056,90,0.10424871485562734,0.17483365831657707,0.5962737144518291,-0.08922025627144159,65
2.0,0.3,2.7,0.059112963595515496,0.08770047030429717,0.6740324583255862,-0.11287091417391049,80,0.09011911595175633,0.2722128586392493,0.33106120115797644,-0.27405440114398294,75
2.0,0.35,2.7,0.059112963595515496,0.08770047030429717,0.6740324583255862,-0.11287091417391049,80,0.05567334538739879,0.14585704765943489,0.3816980137798471,-0.09981055460687449,79
1.9,0.25,3.5,0.06364964850392371,0.0945921738143003,0.6728849326253803,-0.10941974669336618,82,0.16020926456895876,0.29134281853134947,0.5498994805383188,-0.27405440114398294,56
2.0,0.75,3.5,0.05395963286315581,0.0805157761023722,0.6701746598647768,-0.105884532737056,80,0.12681063715567734,0.1547366832352364,0.8195253672517663,-0.12841252853616802,57
2.0,0.25,3.2,0.055010834679287704,0.0822379456141425,0.6689227736475395,-0.10941974669336618,76,0.16114268372531151,0.28655168004954223,0.5623512090295593,-0.27405440114398294,54
2.0,0.25,3.3,0.055010834679287704,0.0822379456141425,0.6689227736475395,-0.10941974669336618,76,0.16114268372531151,0.28655168004954223,0.5623512090295593,-0.27405440114398294,54
2.0,0.3,2.5,0.05806855207083648,0.08682812728233756,0.6687758205588834,-0.09549916279024184,88,0.08920937195037779,0.2714168815644902,0.3286802627609629,-0.27405440114398294,77
2.0,0.35,2.5,0.05806855207083648,0.08682812728233756,0.6687758205588834,-0.09549916279024184,88,0.05476360138602026,0.14436520646105225,0.37934072016718745,-0.09981055460687449,81
1.8,0.7,3.4,0.05806495050460729,0.08690897574912224,0.6681122404689454,-0.105884532737056,112,0.12483478950658856,0.16031086449693807,0.7787044870497402,-0.14914226457493285,65
2.0,0.3,3.0,0.05931085142126473,0.08879185323221356,0.6679762755503208,-0.105884532737056,78,0.10090931820759612,0.27933164910887087,0.36125272066204794,-0.27405440114398305,62
2.0,0.3,3.1,0.05931085142126473,0.08879185323221356,0.6679762755503208,-0.105884532737056,78,0.12777761702649634,0.28667049878506656,0.4457299148954236,-0.27405440114398294,58
2.0,0.35,3.0,0.05931085142126473,0.08879185323221356,0.6679762755503208,-0.105884532737056,78,0.06646354764323857,0.15875628476812229,0.41865144262045756,-0.14481465559994333,66
2.0,0.35,3.1,0.05931085142126473,0.08879185323221356,0.6679762755503208,-0.105884532737056,78,0.09333184646213882,0.17136133713696772,0.5446493825356851,-0.1025166596939846,62
2.0,0.65,3.5,0.055758752201897535,0.08359168465810583,0.6670370675020323,-0.105884532737056,76,0.11771865659167616,0.15720204495423548,0.7488366746497879,-0.12841252853616802,57
2.0,0.65,3.4,0.048934811439725376,0.07346558515914975,0.6660916309822764,-0.105884532737056,76,0.11771865659167616,0.15720204495423548,0.7488366746497879,-0.12841252853616802,57
1.5,0.25,3.3,0.07304660009036087,0.1097213982587485,0.665746164828305,-0.10879559457537724,144,0.1771496981524689,0.2963038297511214,0.5978650303010417,-0.27405440114398283,74
1.8,0.25,3.4,0.06465151936161405,0.09712829358947997,0.6656301369286745,-0.10941974669336618,96,0.1704818531366949,0.29179459287484066,0.5842529549881673,-0.27405440114398305,58
2.0,0.25,2.9,0.06023926632376455,0.09055393651726497,0.6652307855471238,-0.10941974669336618,78,0.10682632728415896,0.2780155343346593,0.38424589309303664,-0.27405440114398294,65
2.0,0.3,2.8,0.058231671496826724,0.08772997043398287,0.6637603000293528,-0.11287091417391049,80,0.09817087505137616,0.2777952623660275,0.3533929060389253,-0.27405440114398294,65
2.0,0.35,2.8,0.058231671496826724,0.08772997043398287,0.6637603000293528,-0.11287091417391049,80,0.06372510448701861,0.15603476189392587,0.4084032539514472,-0.10885473527423628,69
1.6,0.35,3.3,0.06712374282245728,0.1013503303725225,0.6622942675740451,-0.10525790300823967,132,0.09878511092631267,0.18236962571088552,0.5416752408261166,-0.1484535189588687,76
1.8,0.45,3.3,0.06112609756765487,0.09235313498277671,0.6618735528474968,-0.105884532737056,106,0.08821255447303682,0.1771860201735979,0.4978527898905941,-0.1484535189588687,67
1.9,0.25,3.4,0.06218127394278954,0.09435689895167715,0.6590008217060455,-0.10941974669336618,84,0.16020926456895876,0.29134281853134947,0.5498994805383188,-0.27405440114398294,56
2.0,0.4,2.6,0.05682602275135326,0.08637567988691085,0.6578937824368377,-0.105884532737056,82,0.04814043735007487,0.14510319199021343,0.33176690801758335,-0.09981055460687449,79
1.9,0.4,3.3,0.059020823748371976,0.08989629876599778,0.656543423461789,-0.105884532737056,90,0.10097716106607559,0.1748937354026436,0.5773629388931747,-0.08922025627144159,64
2.1,0.25,3.5,0.05699519349741684,0.08684655635345505,0.6562746514145391,-0.10941974669336618,62,0.1344149227115082,0.2818736918368974,0.4768622493130209,-0.27405440114398294,50
1.8,0.4,3.3,0.060676657821883626,0.09278153515623762,0.6539734196002295,-0.105884532737056,102,0.08494100068348506,0.17724412535651257,0.47923168405515804,-0.1484535189588687,66
1.7,0.3,3.3,0.06364005675597009,0.09757485014296853,0.6522178272651556,-0.10525790300823967,108,0.12119129320018379,0.29204940163728177,0.4149684694464823,-0.27405440114398305,64
1.5,0.45,3.2,0.06682008205212721,0.1026610853674475,0.6508803390589809,-0.10525790300823967,158,0.09555847706966744,0.18601449407294834,0.5137152217406927,-0.1484535189588687,85
1.5,0.7,3.5,0.06131203936526855,0.09421516096980173,0.6507661689918522,-0.11952192363434944,174,0.11696209228312042,0.17422060951551616,0.671344754265159,-0.14914226457493285,97
2.1,0.25,3.4,0.05017125273524467,0.0771492953484288,0.6503138169785816,-0.10941974669336618,62,0.1344149227115082,0.2818736918368974,0.4768622493130209,-0.27405440114398294,50
1.9,0.6000000000000001,3.5,0.05638042459945123,0.08738794333762447,0.6451739501595171,-0.105884532737056,90,0.1128124382106,0.1632682964448219,0.690963528542273,-0.14914226457493285,63
1.6,0.5,3.4,0.06303976163568774,0.09795272578623329,0.643573327129888,-0.10525790300823967,138,0.10866377148689924,0.17906565353078888,0.6068376003118621,-0.14914226457493285,75
2.0,0.7,2.9,0.051750114232497084,0.08048468727732949,0.6429808698166339,-0.105884532737056,84,0.10155838180506527,0.13535522020130153,0.750310048286477,-0.10885473527423573,69
2.0,0.3,2.6,0.056290393468130376,0.08754837576288334,0.6429633100285914,-0.105884532737056,82,0.0825862079144324,0.27181346126016404,0.3038341351143963,-0.27405440114398294,75
2.0,0.35,2.6,0.056290393468130376,0.08754837576288334,0.6429633100285914,-0.105884532737056,82,0.04814043735007487,0.14510319199021343,0.33176690801758335,-0.09981055460687449,79
1.5,0.7,3.4,0.06039867652385451,0.09401649275954758,0.6424263951041812,-0.11952192363434944,178,0.11696209228312042,0.17422060951551616,0.671344754265159,-0.14914226457493285,97
1.5,0.4,3.2,0.06608044944494211,0.10302495423009138,0.6414023664340676,-0.10525790300823967,154,0.09689279216898186,0.18636945768465868,0.5198963036793649,-0.1484535189588687,84
1.6,0.7,3.5,0.05799424295496785,0.09043177942172449,0.6413037908334672,-0.11952192363434944,150,0.10047227975762779,0.1691588003781865,0.5939524253719168,-0.14914226457493285,83
1.7,0.25,3.3,0.06359240917943441,0.09994577690040525,0.6362690966202952,-0.10879559457537724,108,0.15595144541504402,0.2931275662186431,0.5320258596856777,-0.27405440114398294,62
1.6,0.45,3.2,0.06215003000510157,0.09768655513656074,0.6362188728860286,-0.10525790300823967,140,0.0920468019798649,0.18206984908117974,0.5055576332071537,-0.1484535189588687,77
1.9,0.55,3.5,0.05601700779997743,0.0882140337040705,0.6350124288375288,-0.105884532737056,90,0.09725323377314501,0.17323941297764428,0.5613805317251628,-0.14914226457493285,63
2.2,0.4,3.5,0.05276066130174526,0.08318001364680962,0.6342949344270624,-0.105884532737056,54,0.10883815208275502,0.15691347295370994,0.6936189100528205,-0.13391087796381684,50
