date,equity
2011-08-11,1.0
2011-08-12,1.0
2011-08-15,1.0
2011-08-16,1.0
2011-08-17,1.0
2011-08-18,1.0
2011-08-19,1.0
2011-08-22,1.0
2011-08-23,1.0
2011-08-24,1.0
2011-08-25,1.0
2011-08-29,1.0
2011-08-30,1.0
2011-09-01,1.0
2011-09-07,1.0
2011-09-08,1.0
2011-09-09,1.0
2011-09-12,1.0
2011-09-13,1.0
2011-09-14,1.0
2011-09-16,1.0
2011-09-19,1.0
2011-09-20,1.0
2011-09-21,1.0
2011-09-22,1.0
2011-09-23,1.0
2011-09-26,1.0
2011-09-27,1.0
2011-09-28,1.0
2011-09-29,1.0
2011-09-30,1.0
2011-10-03,1.0
2011-10-04,1.0
2011-10-05,1.0
2011-10-06,1.0
2011-10-07,1.0
2011-10-10,1.0
2011-10-11,1.0
2011-10-12,1.0
2011-10-13,1.0
2011-10-14,1.0
2011-10-17,1.0
2011-10-18,1.0
2011-10-19,1.0
2011-10-20,1.0
2011-10-21,1.0
2011-10-24,1.0
2011-10-25,1.0
2011-10-26,1.0
2011-10-27,1.0
2011-10-28,1.0
2011-10-31,1.0
2011-11-01,1.0
2011-11-02,1.0
2011-11-03,1.0
2011-11-04,1.0
2011-11-07,1.0
2011-11-08,1.0
2011-11-09,1.0
2011-11-10,1.0
2011-11-11,1.0
2011-11-14,1.0
2011-11-15,1.0
2011-11-16,1.0
2011-11-17,1.0
2011-11-18,1.0
2011-11-21,1.0
2011-11-22,1.0
2011-11-23,1.0
2011-11-25,1.0
2011-11-28,1.0
2011-12-01,1.0
2011-12-02,1.0
2011-12-09,1.0
2011-12-12,1.0
2011-12-13,1.0
2011-12-15,1.0
2011-12-16,1.0
2011-12-19,1.0
2011-12-20,1.0
2011-12-21,1.0
2011-12-22,1.0
2011-12-23,1.0
2011-12-27,1.0
2011-12-28,1.0
2011-12-29,1.0
2011-12-30,1.0
2012-01-03,1.0
2012-01-04,1.0
2012-01-05,1.0
2012-01-06,1.0
2012-01-09,1.0
2012-01-10,1.0
2012-01-11,1.0
2012-01-12,1.0
2012-01-13,1.0
2012-01-17,1.0
2012-01-18,1.0
2012-01-19,1.0
2012-01-20,1.0
2012-01-23,1.0
2012-01-24,1.0
2012-01-25,1.0
2012-01-26,1.0
2012-01-27,1.0
2012-01-30,1.0
2012-01-31,1.0
2012-02-01,1.0
2012-02-02,1.0
2012-02-03,1.0
2012-02-06,1.0
2012-02-07,1.0
2012-02-08,1.0
2012-02-09,1.0
2012-02-10,1.0
2012-02-13,1.0
2012-02-14,1.0
2012-02-15,1.0
2012-02-16,1.0
2012-02-17,1.0
2012-02-21,1.0
2012-02-22,1.0
2012-02-23,1.0
2012-02-24,1.0
2012-02-28,1.0
2012-02-29,1.0
2012-03-01,1.0
2012-03-02,1.0
2012-03-05,1.0
2012-03-06,1.0
2012-03-08,1.0
2012-03-09,1.0
2012-03-12,1.0
2012-03-13,1.0
2012-03-15,1.0
2012-03-16,1.0
2012-03-19,1.0
2012-03-20,1.0
2012-03-21,1.0
2012-03-22,1.0
2012-03-23,1.0
2012-03-26,1.0
2012-03-27,1.0
2012-03-28,1.0
2012-03-29,0.9969173405140689
2012-03-30,0.998750340466577
2012-04-02,0.9875871449627708
2012-04-03,0.9834916519631939
2012-04-04,0.9795257376864855
2012-04-05,0.9721528222686802
2012-04-10,0.9832813912590971
2012-04-11,1.0052318606053618
2012-04-12,1.0022028584831995
2012-04-13,1.009246196984721
2012-04-16,1.0224483420080008
2012-04-17,1.0325962930223331
2012-04-18,1.0325962930223331
2012-04-19,1.0325962930223331
2012-04-20,1.0325962930223331
2012-04-23,1.0325962930223331
2012-04-24,1.0325962930223331
2012-04-25,1.0325962930223331
2012-04-26,1.0325962930223331
2012-04-30,1.0325962930223331
2012-05-01,1.067425004300612
2012-05-08,1.0497318921354315
2012-05-09,1.041938581205131
2012-05-10,1.0603085812531692
2012-05-11,1.0049262339956766
2012-05-14,1.053749444892038
2012-05-16,1.0153730895363162
2012-05-17,1.0103597737357923
2012-05-18,1.0176381370212602
2012-05-21,1.0128213532039412
2012-05-22,1.0010364884689513
2012-05-23,0.9914197857212247
2012-05-24,1.003981654907145
2012-05-25,0.9992819018031868
2012-05-29,1.0040754368778224
2012-05-30,1.0000952428486056
2012-05-31,0.9992763563456848
2012-06-01,1.0068304544703492
2012-06-04,1.0266152748427044
2012-06-05,1.0550220014454572
2012-06-06,1.02852217646196
2012-06-07,1.0340440519180532
2012-06-08,1.0199497725297553
2012-06-11,1.0130386359020738
2012-06-12,1.034434579866704
2012-06-13,1.0146606980465334
2012-06-14,1.003280430444037
2012-06-15,1.0005897912583233
2012-06-18,0.9948782745037401
2012-06-19,1.0072908018824267
2012-06-20,1.0100947964267688
2012-06-21,0.9879768887009043
2012-06-22,0.977866199337594
2012-06-25,0.9939978415467551
2012-06-26,1.0030755345708313
2012-06-27,0.9730023306594211
2012-06-28,0.9845982851690847
2012-06-29,1.0090631107786645
2012-07-02,0.9915256569636289
2012-07-03,0.995058744774273
2012-07-05,1.0092375919158947
2012-07-11,1.0189677982408678
2012-07-17,1.0284436137784798
2012-07-18,1.0275079041781665
2012-07-19,1.027480165588509
2012-07-20,1.010568061049275
2012-07-23,1.020930927882878
2012-07-24,1.0268361054865172
2012-07-25,1.0204567603844805
2012-07-26,1.0300773614054686
2012-07-27,1.0216605526786888
2012-07-30,1.019652267450987
2012-07-31,1.02167799938514
2012-08-01,1.0179513693303954
2012-08-02,1.018157093890085
2012-08-03,1.03076621941789
2012-08-06,1.0319167372177585
2012-08-07,1.0343110492563483
2012-08-08,1.0346179064136558
2012-08-09,1.0432957343241354
2012-08-10,1.0432957343241354
2012-08-13,1.0432957343241354
2012-08-14,1.0432957343241354
2012-08-15,1.0432957343241354
2012-08-16,1.0432957343241354
2012-08-17,1.0432957343241354
2012-08-20,1.0432957343241354
2012-08-21,1.0432957343241354
2012-08-22,1.0432957343241354
2012-08-23,1.0432957343241354
2012-08-24,1.0432957343241354
2012-08-27,1.0432957343241354
2012-08-28,1.0432957343241354
2012-08-29,1.0432957343241354
2012-08-30,1.0432957343241354
2012-08-31,1.0432957343241354
2012-09-04,1.0432957343241354
2012-09-05,1.0432957343241354
2012-09-06,1.0432957343241354
2012-09-07,1.0432957343241354
2012-09-10,1.0432957343241354
2012-09-11,1.0432957343241354
2012-09-12,1.0432957343241354
2012-09-13,1.0432957343241354
2012-09-14,1.0432957343241354
2012-09-17,1.0432957343241354
2012-09-18,1.0432957343241354
2012-09-19,1.0432957343241354
2012-09-20,1.0432957343241354
2012-09-21,1.0432957343241354
2012-09-24,1.0432957343241354
2012-09-25,1.0432957343241354
2012-09-26,1.0432957343241354
2012-09-27,1.0432957343241354
2012-09-28,1.0432957343241354
2012-10-01,1.0432957343241354
2012-10-02,1.0432957343241354
2012-10-03,1.0432957343241354
2012-10-04,1.0432957343241354
2012-10-05,1.0432957343241354
2012-10-08,1.0432957343241354
2012-10-09,1.0432957343241354
2012-10-10,1.0432957343241354
2012-10-11,1.0432957343241354
2012-10-12,1.0432957343241354
2012-10-15,1.0432957343241354
2012-10-16,1.0432957343241354
2012-10-17,1.0432957343241354
2012-10-18,1.0432957343241354
2012-10-19,1.0432957343241354
2012-10-22,1.0432957343241354
2012-10-23,1.0432957343241354
2012-10-24,1.0432957343241354
2012-10-25,1.0432957343241354
2012-10-26,1.0432957343241354
2012-10-29,1.0432957343241354
2012-10-30,1.0432957343241354
2012-10-31,1.0432957343241354
2012-11-01,1.0432957343241354
2012-11-02,1.0432957343241354
2012-11-05,1.0432957343241354
2012-11-06,1.0432957343241354
2012-11-07,1.0432957343241354
2012-11-08,1.0432957343241354
2012-11-09,1.0432957343241354
2012-11-12,1.0432957343241354
2012-11-13,1.0432957343241354
2012-11-14,1.0432957343241354
2012-11-15,1.0432957343241354
2012-11-16,1.0432957343241354
2012-11-19,1.0432957343241354
2012-11-20,1.0432957343241354
2012-11-21,1.0432957343241354
2012-11-23,1.0432957343241354
2012-11-26,1.0547149827371758
2012-11-27,1.0534215103869973
2012-11-29,1.0624718360145327
2012-11-30,1.0593880242695657
2012-12-03,1.0467867659215704
2012-12-04,1.0844675418086496
2012-12-05,1.0844675418086496
2012-12-11,1.0844675418086496
2012-12-12,1.0844675418086496
2012-12-14,1.0844675418086496
2012-12-17,1.0844675418086496
2012-12-18,1.0844675418086496
2012-12-19,1.0844675418086496
2012-12-20,1.0844675418086496
2012-12-21,1.0844675418086496
2012-12-24,1.0844675418086496
2012-12-27,1.0844675418086496
2012-12-28,1.0844675418086496
2012-12-31,1.0844675418086496
2013-01-02,1.0844675418086496
2013-01-03,1.0844675418086496
2013-01-04,1.0844675418086496
2013-01-07,1.0844675418086496
2013-01-08,1.0844675418086496
2013-01-09,1.0844675418086496
2013-01-10,1.0844675418086496
2013-01-11,1.0844675418086496
2013-01-14,1.0844675418086496
2013-01-15,1.0844675418086496
2013-01-16,1.0844675418086496
2013-01-17,1.0844675418086496
2013-01-18,1.0844675418086496
2013-01-22,1.0844675418086496
2013-01-23,1.0844675418086496
2013-01-24,1.0844675418086496
2013-01-25,1.0844675418086496
2013-01-28,1.0844675418086496
2013-01-29,1.0844675418086496
2013-01-30,1.0844675418086496
2013-01-31,1.0844675418086496
2013-02-01,1.0844675418086496
2013-02-04,1.0844675418086496
2013-02-05,1.0844675418086496
2013-02-06,1.0844675418086496
2013-02-07,1.0844675418086496
2013-02-08,1.0844675418086496
2013-02-11,1.0844675418086496
2013-02-12,1.0844675418086496
2013-02-13,1.0844675418086496
2013-02-14,1.0844675418086496
2013-02-15,1.0844675418086496
2013-02-19,1.0844675418086496
2013-02-20,1.0844675418086496
2013-02-21,1.0844675418086496
2013-02-22,1.0844675418086496
2013-02-25,1.0844675418086496
2013-02-26,1.0844675418086496
2013-03-01,1.0844675418086496
2013-03-04,1.090013909338928
2013-03-08,1.1159227711373778
2013-03-11,1.1159227711373778
2013-03-12,1.1159227711373778
2013-03-14,1.1159227711373778
2013-03-15,1.1159227711373778
2013-03-18,1.1159227711373778
2013-03-19,1.1159227711373778
2013-03-20,1.1159227711373778
2013-03-21,1.1159227711373778
2013-03-22,1.1159227711373778
2013-03-25,1.1159227711373778
2013-03-26,1.1159227711373778
2013-03-27,1.1159227711373778
2013-03-28,1.1159227711373778
2013-04-02,1.1159227711373778
2013-04-03,1.1159227711373778
2013-04-04,1.1159227711373778
2013-04-05,1.1159227711373778
2013-04-08,1.1159227711373778
2013-04-09,1.1159227711373778
2013-04-10,1.1159227711373778
2013-04-11,1.1159227711373778
2013-04-12,1.1159227711373778
2013-04-15,1.1159227711373778
2013-04-16,1.1159227711373778
2013-04-17,1.1159227711373778
2013-04-18,1.1159227711373778
2013-04-19,1.1159227711373778
2013-04-22,1.1159227711373778
2013-04-23,1.1159227711373778
2013-04-24,1.1159227711373778
2013-04-25,1.1159227711373778
2013-04-26,1.1159227711373778
2013-04-29,1.1159227711373778
2013-04-30,1.1159227711373778
2013-05-03,1.1159227711373778
2013-05-07,1.1159227711373778
2013-05-08,1.1159227711373778
2013-05-09,1.1159227711373778
2013-05-10,1.1159227711373778
2013-05-13,1.1159227711373778
2013-05-14,1.1159227711373778
2013-05-16,1.1159227711373778
2013-05-17,1.1159227711373778
2013-05-20,1.1159227711373778
2013-05-21,1.1159227711373778
2013-05-22,1.1159227711373778
2013-05-23,1.1159227711373778
2013-05-24,1.1159227711373778
2013-05-28,1.1159227711373778
2013-05-29,1.1159227711373778
2013-05-30,1.1159227711373778
2013-05-31,1.1159227711373778
2013-06-03,1.1159227711373778
2013-06-04,1.1159227711373778
2013-06-05,1.1159227711373778
2013-06-06,1.1159227711373778
2013-06-07,1.1159227711373778
2013-06-10,1.1159227711373778
2013-06-11,1.1159227711373778
2013-06-12,1.1159227711373778
2013-06-13,1.1159227711373778
2013-06-14,1.1159227711373778
2013-06-17,1.1159227711373778
2013-06-18,1.1159227711373778
2013-06-19,1.1159227711373778
2013-06-20,1.1159227711373778
2013-06-21,1.1159227711373778
2013-06-24,1.1159227711373778
2013-06-25,1.1159227711373778
2013-06-26,1.1159227711373778
2013-07-01,1.1159227711373778
2013-07-05,1.1159227711373778
2013-07-09,1.1159227711373778
2013-07-10,1.1159227711373778
2013-07-17,1.1159227711373778
2013-07-18,1.1159227711373778
2013-07-19,1.1159227711373778
2013-07-22,1.1159227711373778
2013-07-23,1.1159227711373778
2013-07-24,1.1159227711373778
2013-07-25,1.1159227711373778
2013-07-26,1.1159227711373778
2013-07-29,1.1159227711373778
2013-07-30,1.1159227711373778
2013-07-31,1.1159227711373778
2013-08-01,1.1159227711373778
2013-08-02,1.1159227711373778
2013-08-05,1.1159227711373778
2013-08-06,1.1159227711373778
2013-08-07,1.1159227711373778
2013-08-08,1.1159227711373778
2013-08-09,1.1159227711373778
2013-08-12,1.1159227711373778
2013-08-13,1.1159227711373778
2013-08-14,1.1159227711373778
2013-08-15,1.1159227711373778
2013-08-16,1.1159227711373778
2013-08-19,1.1159227711373778
2013-08-20,1.1159227711373778
2013-08-21,1.1159227711373778
2013-08-22,1.1159227711373778
2013-08-23,1.1159227711373778
2013-08-26,1.1159227711373778
2013-08-27,1.1159227711373778
2013-08-28,1.1159227711373778
2013-08-29,1.1159227711373778
2013-08-30,1.1159227711373778
2013-09-03,1.1159227711373778
2013-09-04,1.1159227711373778
2013-09-05,1.1159227711373778
2013-09-06,1.1159227711373778
2013-09-10,1.1159227711373778
2013-09-11,1.1159227711373778
2013-09-12,1.1159227711373778
2013-09-16,1.1159227711373778
2013-09-17,1.1159227711373778
2013-09-18,1.1159227711373778
2013-09-19,1.1159227711373778
2013-09-20,1.1159227711373778
2013-09-23,1.1159227711373778
2013-09-24,1.1159227711373778
2013-09-25,1.1159227711373778
2013-09-26,1.1159227711373778
2013-09-27,1.1159227711373778
2013-09-30,1.1159227711373778
2013-10-01,1.1159227711373778
2013-10-02,1.1159227711373778
2013-10-03,1.1159227711373778
2013-10-04,1.1159227711373778
2013-10-07,1.1159227711373778
2013-10-08,1.1159227711373778
2013-10-09,1.1159227711373778
2013-10-10,1.1159227711373778
2013-10-11,1.1159227711373778
2013-10-14,1.1159227711373778
2013-10-15,1.1159227711373778
2013-10-16,1.1159227711373778
2013-10-17,1.1159227711373778
2013-10-18,1.126339430030449
2013-10-21,1.126339430030449
2013-10-22,1.126339430030449
2013-10-23,1.126339430030449
2013-10-24,1.126339430030449
2013-10-25,1.126339430030449
2013-10-28,1.126339430030449
2013-10-29,1.126339430030449
2013-10-30,1.126339430030449
2013-10-31,1.1310247833023392
2013-11-01,1.137363042167071
2013-11-04,1.1219410407586599
2013-11-05,1.1150367686193083
2013-11-06,1.1221278789721825
2013-11-07,1.1318703708089926
2013-11-08,1.144280392559818
2013-11-11,1.144280392559818
2013-11-12,1.144280392559818
2013-11-13,1.144280392559818
2013-11-14,1.144280392559818
2013-11-15,1.144280392559818
2013-11-18,1.144280392559818
2013-11-19,1.144280392559818
2013-11-20,1.144280392559818
2013-11-21,1.144280392559818
2013-11-22,1.144280392559818
2013-11-25,1.144280392559818
2013-11-26,1.144280392559818
2013-11-27,1.1364965349515432
2013-11-29,1.1451196403976456
2013-12-02,1.1374678178265898
2013-12-03,1.134267770894566
2013-12-04,1.1442623729362225
2013-12-05,1.1492154118154756
2013-12-06,1.1367392814688562
2013-12-09,1.1329236823931563
2013-12-10,1.1460633222091539
2013-12-11,1.1526881786208003
2013-12-12,1.1406888846239114
2013-12-16,1.1691289126259963
2013-12-17,1.1691289126259963
2013-12-18,1.1691289126259963
2013-12-19,1.1691289126259963
2013-12-20,1.1691289126259963
2013-12-23,1.1691289126259963
2013-12-24,1.1691289126259963
2013-12-27,1.1691289126259963
2013-12-30,1.1691289126259963
2013-12-31,1.1691289126259963
2014-01-02,1.1691289126259963
2014-01-03,1.1691289126259963
2014-01-06,1.1691289126259963
2014-01-07,1.1691289126259963
2014-01-08,1.1691289126259963
2014-01-09,1.1691289126259963
2014-01-10,1.1691289126259963
2014-01-13,1.1691289126259963
2014-01-14,1.1817256715220903
2014-01-15,1.176580909359378
2014-01-16,1.1756067964039694
2014-01-17,1.178489357644225
2014-01-21,1.1753402309326901
2014-01-22,1.1841236736635405
2014-01-23,1.1841236736635405
2014-01-24,1.1841236736635405
2014-01-27,1.1841236736635405
2014-01-28,1.1841236736635405
2014-01-29,1.1841236736635405
2014-01-30,1.1841236736635405
2014-01-31,1.1841236736635405
2014-02-03,1.1841236736635405
2014-02-04,1.1841236736635405
2014-02-05,1.1841236736635405
2014-02-06,1.1841236736635405
2014-02-07,1.1841236736635405
2014-02-10,1.1841236736635405
2014-02-11,1.1841236736635405
2014-02-12,1.1841236736635405
2014-02-13,1.1841236736635405
2014-02-14,1.1910092684920017
2014-02-18,1.1836480166821524
2014-02-19,1.1898787845907937
2014-02-20,1.1985967749825495
2014-02-21,1.1985967749825495
2014-02-24,1.1985967749825495
2014-02-25,1.1985967749825495
2014-02-26,1.1985967749825495
2014-02-27,1.1985967749825495
2014-02-28,1.1985967749825495
2014-03-03,1.1985967749825495
2014-03-04,1.1985967749825495
2014-03-06,1.2289363097256454
2014-03-07,1.2289363097256454
2014-03-10,1.2289363097256454
2014-03-11,1.2289363097256454
2014-03-12,1.2289363097256454
2014-03-13,1.2289363097256454
2014-03-17,1.2289363097256454
2014-03-18,1.2289363097256454
2014-03-19,1.2289363097256454
2014-03-20,1.2289363097256454
2014-03-21,1.2289363097256454
2014-03-24,1.2289363097256454
2014-03-25,1.2289363097256454
2014-03-26,1.2289363097256454
2014-03-27,1.2289363097256454
2014-03-28,1.2289363097256454
2014-03-31,1.2289363097256454
2014-04-01,1.2289363097256454
2014-04-02,1.2289363097256454
2014-04-03,1.2289363097256454
2014-04-04,1.2289363097256454
2014-04-07,1.2289363097256454
2014-04-08,1.2289363097256454
2014-04-09,1.2289363097256454
2014-04-10,1.2289363097256454
2014-04-11,1.2289363097256454
2014-04-14,1.2289363097256454
2014-04-15,1.2289363097256454
2014-04-16,1.2289363097256454
2014-04-17,1.2289363097256454
2014-04-22,1.2289363097256454
2014-04-23,1.2289363097256454
2014-04-24,1.2289363097256454
2014-04-25,1.2289363097256454
2014-04-28,1.2289363097256454
2014-04-30,1.2289363097256454
2014-05-01,1.2289363097256454
2014-05-02,1.2289363097256454
2014-05-05,1.2289363097256454
2014-05-06,1.2289363097256454
2014-05-07,1.2289363097256454
2014-05-08,1.2289363097256454
2014-05-12,1.2289363097256454
2014-05-13,1.2289363097256454
2014-05-14,1.2423352779325947
2014-05-15,1.2423352779325947
2014-05-16,1.2423352779325947
2014-05-19,1.2423352779325947
2014-05-20,1.2423352779325947
2014-05-21,1.2423352779325947
2014-05-22,1.2423352779325947
2014-05-23,1.2423352779325947
2014-05-27,1.2423352779325947
2014-05-28,1.2383787424955328
2014-05-29,1.2479775712009473
2014-05-30,1.2393188788570322
2014-06-02,1.2424708052551467
2014-06-03,1.2426088155540653
2014-06-04,1.2415478594847842
2014-06-05,1.2497880834405695
2014-06-06,1.234642842580174
2014-06-09,1.2419265127265067
2014-06-10,1.2381116270346229
2014-06-11,1.2476374634438425
2014-06-12,1.235089509253896
2014-06-13,1.2394898999725195
2014-06-16,1.2404952498489412
2014-06-17,1.2430752623650316
2014-06-18,1.2420321452249663
2014-06-19,1.246351767557251
2014-06-20,1.2342955490803749
2014-06-23,1.236799273711408
2014-06-24,1.2276626580054428
2014-06-25,1.2308787403210912
2014-06-26,1.2291026905954388
2014-06-27,1.2353633242625193
2014-07-02,1.2276074129697747
2014-07-07,1.2337190118605355
2014-07-09,1.242655750015959
2014-07-10,1.2317253750105215
2014-07-11,1.2317647771860822
2014-07-15,1.2494291644700928
2014-07-17,1.2494291644700928
2014-07-18,1.2506575921385368
2014-07-21,1.2553785499904624
2014-07-22,1.2519168484972556
2014-07-23,1.2663696456079183
2014-07-24,1.2663696456079183
2014-07-25,1.2663696456079183
2014-07-28,1.2663696456079183
2014-07-29,1.2663696456079183
2014-07-30,1.2663696456079183
2014-07-31,1.2663696456079183
2014-08-01,1.2663696456079183
2014-08-04,1.2663696456079183
2014-08-05,1.2663696456079183
2014-08-06,1.2663696456079183
2014-08-07,1.2663696456079183
2014-08-08,1.2663696456079183
2014-08-11,1.2663696456079183
2014-08-12,1.2663696456079183
2014-08-13,1.2663696456079183
2014-08-14,1.2663696456079183
2014-08-15,1.2643894566156542
2014-08-18,1.2796274277136108
2014-08-19,1.2665147608030976
2014-08-20,1.2741377737026798
2014-08-21,1.2774106085429613
2014-08-22,1.2752150286811952
2014-08-25,1.2879327408144072
2014-08-26,1.2879327408144072
2014-08-27,1.2879327408144072
2014-08-28,1.2879327408144072
2014-08-29,1.2879327408144072
2014-09-02,1.2879327408144072
2014-09-04,1.2879327408144072
2014-09-05,1.2879327408144072
2014-09-08,1.2879327408144072
2014-09-09,1.2879327408144072
2014-09-10,1.2879327408144072
2014-09-11,1.2879327408144072
2014-09-12,1.2879327408144072
2014-09-16,1.29686412374398
2014-09-17,1.308300864644907
2014-09-18,1.308300864644907
2014-09-19,1.308300864644907
2014-09-22,1.308300864644907
2014-09-23,1.308300864644907
2014-09-24,1.308300864644907
2014-09-25,1.308300864644907
2014-09-26,1.308300864644907
2014-09-29,1.308300864644907
2014-09-30,1.308300864644907
2014-10-01,1.308300864644907
2014-10-02,1.308300864644907
2014-10-03,1.308300864644907
2014-10-06,1.308300864644907
2014-10-07,1.308300864644907
2014-10-08,1.308300864644907
2014-10-09,1.308300864644907
2014-10-10,1.308300864644907
2014-10-13,1.308300864644907
2014-10-14,1.308300864644907
2014-10-15,1.308300864644907
2014-10-16,1.308300864644907
2014-10-17,1.308300864644907
2014-10-20,1.308300864644907
2014-10-21,1.308300864644907
2014-10-22,1.308300864644907
2014-10-23,1.308300864644907
2014-10-24,1.308300864644907
2014-10-27,1.308300864644907
2014-10-28,1.308300864644907
2014-10-29,1.308300864644907
2014-10-30,1.308300864644907
2014-10-31,1.308300864644907
2014-11-03,1.308300864644907
2014-11-04,1.308300864644907
2014-11-05,1.308300864644907
2014-11-06,1.308300864644907
2014-11-07,1.308300864644907
2014-11-10,1.308300864644907
2014-11-11,1.308300864644907
2014-11-12,1.308300864644907
2014-11-13,1.308300864644907
2014-11-14,1.308300864644907
2014-11-17,1.308300864644907
2014-11-18,1.308300864644907
2014-11-19,1.308300864644907
2014-11-20,1.308300864644907
2014-11-21,1.308300864644907
2014-11-25,1.308300864644907
2014-12-01,1.308300864644907
2014-12-02,1.308300864644907
2014-12-04,1.308300864644907
2014-12-05,1.308300864644907
2014-12-08,1.308300864644907
2014-12-09,1.308300864644907
2014-12-10,1.308300864644907
2014-12-11,1.308300864644907
2014-12-12,1.308300864644907
2014-12-16,1.308300864644907
2014-12-17,1.308300864644907
2014-12-18,1.308300864644907
2014-12-19,1.308300864644907
2014-12-22,1.308300864644907
2014-12-23,1.308300864644907
2014-12-24,1.308300864644907
2014-12-26,1.308300864644907
2014-12-29,1.308300864644907
2014-12-30,1.308300864644907
2014-12-31,1.308300864644907
2015-01-02,1.308300864644907
2015-01-05,1.308300864644907
2015-01-06,1.308300864644907
2015-01-07,1.308300864644907
2015-01-08,1.308300864644907
2015-01-09,1.308300864644907
2015-01-12,1.308300864644907
2015-01-13,1.308300864644907
2015-01-14,1.308300864644907
2015-01-15,1.308300864644907
2015-01-16,1.308300864644907
2015-01-20,1.308300864644907
2015-01-21,1.308300864644907
2015-01-22,1.308300864644907
2015-01-23,1.308300864644907
2015-01-26,1.308300864644907
2015-01-27,1.308300864644907
2015-01-28,1.308300864644907
2015-01-29,1.308300864644907
2015-01-30,1.29987697314858
2015-02-02,1.306680384835079
2015-02-03,1.3082368967232496
2015-02-04,1.3052464132460828
2015-02-05,1.3038405686003711
2015-02-06,1.2958762678446756
2015-02-09,1.3098430138241928
2015-02-10,1.3140792438060773
2015-02-11,1.3110401466310122
2015-02-12,1.3417555201024196
2015-02-13,1.318601933154068
2015-02-17,1.3494275477484872
2015-02-18,1.3606179930323254
2015-02-19,1.3521373258372353
2015-02-20,1.3471373226297894
2015-02-23,1.3659483316633447
2015-02-24,1.3625668621334204
2015-02-25,1.3763436696246871
2015-02-26,1.3452059067246185
2015-02-27,1.3859207387911534
2015-03-02,1.3859207387911534
2015-03-03,1.3589187522882404
2015-03-04,1.3589187522882404
2015-03-05,1.355605413834487
2015-03-06,1.3645100937353578
2015-03-09,1.3497456068939957
2015-03-10,1.3353269560343421
2015-03-11,1.3353269560343421
2015-03-13,1.3423919603642815
2015-03-17,1.381812957946046
2015-03-18,1.381812957946046
2015-03-19,1.381812957946046
2015-03-20,1.381812957946046
2015-03-23,1.381812957946046
2015-03-24,1.381812957946046
2015-03-25,1.381812957946046
2015-03-26,1.381812957946046
2015-03-27,1.381812957946046
2015-03-30,1.381812957946046
2015-03-31,1.381812957946046
2015-04-01,1.381812957946046
2015-04-02,1.381812957946046
2015-04-06,1.381812957946046
2015-04-07,1.381812957946046
2015-04-08,1.381812957946046
2015-04-09,1.381812957946046
2015-04-10,1.381812957946046
2015-04-13,1.3752200556137901
2015-04-14,1.362401705243945
2015-04-15,1.3768753693029527
2015-04-16,1.3727801594144657
2015-04-17,1.367895794319039
2015-04-20,1.3814044032343742
