date,equity
2012-09-25,1.0015636998213535
2012-09-26,1.0015636998213535
2012-09-27,1.0015636998213535
2012-09-28,1.0015636998213535
2012-10-01,1.0015636998213535
2012-10-02,1.0015636998213535
2012-10-03,1.0015636998213535
2012-10-04,1.0015636998213535
2012-10-05,1.0015636998213535
2012-10-08,1.0015636998213535
2012-10-09,1.0015636998213535
2012-10-10,1.0015636998213535
2012-10-11,1.0015636998213535
2012-10-12,1.0015636998213535
2012-10-15,1.0015636998213535
2012-10-16,1.0015636998213535
2012-10-17,1.0015636998213535
2012-10-18,1.0015636998213535
2012-10-19,1.0015636998213535
2012-10-22,1.0015636998213535
2012-10-23,1.0015636998213535
2012-10-24,1.0015636998213535
2012-10-25,1.0015636998213535
2012-10-26,1.0015636998213535
2012-10-29,1.0015636998213535
2012-10-30,1.0015636998213535
2012-10-31,1.0015636998213535
2012-11-01,1.0015636998213535
2012-11-02,1.0015636998213535
2012-11-05,1.0015636998213535
2012-11-06,1.0015636998213535
2012-11-07,1.0015636998213535
2012-11-08,1.0015636998213535
2012-11-09,1.0015636998213535
2012-11-12,1.0015636998213535
2012-11-13,1.0015636998213535
2012-11-14,1.0015636998213535
2012-11-15,1.0015636998213535
2012-11-16,1.0015636998213535
2012-11-19,1.0015636998213535
2012-11-20,1.0015636998213535
2012-11-21,1.0015636998213535
2012-11-23,1.0015636998213535
2012-11-26,1.0015636998213535
2012-11-27,0.998128296681637
2012-11-29,1.0066046188418305
2012-11-30,1.0036737605067234
2012-12-03,0.9917057703112644
2012-12-04,1.02741639381001
2012-12-05,1.0211269364916917
2012-12-11,1.0211269364916917
2012-12-12,1.0211269364916917
2012-12-14,1.0211269364916917
2012-12-17,1.0211269364916917
2012-12-18,1.0211269364916917
2012-12-19,1.0211269364916917
2012-12-20,1.0211269364916917
2012-12-21,1.0211269364916917
2012-12-24,1.0211269364916917
2012-12-27,1.0211269364916917
2012-12-28,1.0211269364916917
2012-12-31,1.0211269364916917
2013-01-02,1.0211269364916917
2013-01-03,1.0211269364916917
2013-01-04,1.0211269364916917
2013-01-07,1.0211269364916917
2013-01-08,1.0211269364916917
2013-01-09,1.0211269364916917
2013-01-10,1.0211269364916917
2013-01-11,1.0211269364916917
2013-01-14,1.0211269364916917
2013-01-15,1.0211269364916917
2013-01-16,1.0211269364916917
2013-01-17,1.0211269364916917
2013-01-18,1.0211269364916917
2013-01-22,1.0211269364916917
2013-01-23,1.0211269364916917
2013-01-24,1.0211269364916917
2013-01-25,1.0211269364916917
2013-01-28,1.0211269364916917
2013-01-29,1.0211269364916917
2013-01-30,1.0211269364916917
2013-01-31,1.0211269364916917
2013-02-01,1.0211269364916917
2013-02-04,1.0211269364916917
2013-02-05,1.0211269364916917
2013-02-06,1.0211269364916917
2013-02-07,1.0211269364916917
2013-02-08,1.0211269364916917
2013-02-11,1.0211269364916917
2013-02-12,1.0211269364916917
2013-02-13,1.0211269364916917
2013-02-14,1.0211269364916917
2013-02-15,1.0211269364916917
2013-02-19,1.0211269364916917
2013-02-20,1.0211269364916917
2013-02-21,1.0211269364916917
2013-02-22,1.0211269364916917
2013-02-25,1.0211269364916917
2013-02-26,1.0211269364916917
2013-03-01,1.0211269364916917
2013-03-04,1.0211269364916917
2013-03-08,1.0211269364916917
2013-03-11,1.0211269364916917
2013-03-12,1.0211269364916917
2013-03-14,1.0211269364916917
2013-03-15,1.0211269364916917
2013-03-18,1.0211269364916917
2013-03-19,1.0211269364916917
2013-03-20,1.0211269364916917
2013-03-21,1.0211269364916917
2013-03-22,1.0211269364916917
2013-03-25,1.0211269364916917
2013-03-26,1.0211269364916917
2013-03-27,1.0211269364916917
2013-03-28,1.0211269364916917
2013-04-02,1.0211269364916917
2013-04-03,1.0211269364916917
2013-04-04,1.0211269364916917
2013-04-05,1.0211269364916917
2013-04-08,1.0211269364916917
2013-04-09,1.0211269364916917
2013-04-10,1.0211269364916917
2013-04-11,1.0211269364916917
2013-04-12,1.0211269364916917
2013-04-15,1.0211269364916917
2013-04-16,1.0211269364916917
2013-04-17,1.0211269364916917
2013-04-18,1.0211269364916917
2013-04-19,1.0211269364916917
2013-04-22,1.0211269364916917
2013-04-23,1.0211269364916917
2013-04-24,1.0211269364916917
2013-04-25,1.0211269364916917
2013-04-26,1.0211269364916917
2013-04-29,1.0211269364916917
2013-04-30,1.0211269364916917
2013-05-03,1.0211269364916917
2013-05-07,1.0211269364916917
2013-05-08,1.0211269364916917
2013-05-09,1.0211269364916917
2013-05-10,1.0211269364916917
2013-05-13,1.0211269364916917
2013-05-14,1.0211269364916917
2013-05-16,1.0211269364916917
2013-05-17,1.0211269364916917
2013-05-20,1.0211269364916917
2013-05-21,1.0211269364916917
2013-05-22,1.0211269364916917
2013-05-23,1.0211269364916917
2013-05-24,1.0211269364916917
2013-05-28,1.0211269364916917
2013-05-29,1.0211269364916917
2013-05-30,1.0211269364916917
2013-05-31,1.0211269364916917
2013-06-03,1.0211269364916917
2013-06-04,1.0211269364916917
2013-06-05,1.0211269364916917
2013-06-06,1.0211269364916917
2013-06-07,1.0211269364916917
2013-06-10,1.0211269364916917
2013-06-11,1.0211269364916917
2013-06-12,1.0211269364916917
2013-06-13,1.0211269364916917
2013-06-14,1.0211269364916917
2013-06-17,1.0211269364916917
2013-06-18,1.0211269364916917
2013-06-19,1.0211269364916917
2013-06-20,1.0211269364916917
2013-06-21,1.0211269364916917
2013-06-24,1.0211269364916917
2013-06-25,1.0211269364916917
2013-06-26,1.0211269364916917
2013-07-01,1.0211269364916917
2013-07-05,1.0211269364916917
2013-07-09,1.0211269364916917
2013-07-10,1.0211269364916917
2013-07-17,1.0211269364916917
2013-07-18,1.0211269364916917
2013-07-19,1.0211269364916917
2013-07-22,1.0211269364916917
2013-07-23,1.0211269364916917
2013-07-24,1.0211269364916917
2013-07-25,1.0211269364916917
2013-07-26,1.0211269364916917
2013-07-29,1.0211269364916917
2013-07-30,1.0211269364916917
2013-07-31,1.0211269364916917
2013-08-01,1.0211269364916917
2013-08-02,1.0211269364916917
2013-08-05,1.0211269364916917
2013-08-06,1.0211269364916917
2013-08-07,1.0211269364916917
2013-08-08,1.0211269364916917
2013-08-09,1.0211269364916917
2013-08-12,1.0211269364916917
2013-08-13,1.0211269364916917
2013-08-14,1.0211269364916917
2013-08-15,1.0211269364916917
2013-08-16,1.0211269364916917
2013-08-19,1.0211269364916917
2013-08-20,1.0211269364916917
2013-08-21,1.0211269364916917
2013-08-22,1.0211269364916917
2013-08-23,1.0211269364916917
2013-08-26,1.0211269364916917
2013-08-27,1.0211269364916917
2013-08-28,1.0211269364916917
2013-08-29,1.0211269364916917
2013-08-30,1.0211269364916917
2013-09-03,1.0211269364916917
2013-09-04,1.0211269364916917
2013-09-05,1.0118819479901715
2013-09-06,1.0111106200772528
2013-09-10,1.0075209748739353
2013-09-11,1.0080134917729742
2013-09-12,1.013580396433415
2013-09-16,1.025825549524787
2013-09-17,1.0283009346443897
2013-09-18,1.0283009346443897
2013-09-19,1.0283009346443897
2013-09-20,1.0283009346443897
2013-09-23,1.0283009346443897
2013-09-24,1.0283009346443897
2013-09-25,1.0283009346443897
2013-09-26,1.0283009346443897
2013-09-27,1.0283009346443897
2013-09-30,1.0283009346443897
2013-10-01,1.0283009346443897
2013-10-02,1.0283009346443897
2013-10-03,1.0283009346443897
2013-10-04,1.0283009346443897
2013-10-07,1.0283009346443897
2013-10-09,1.0283009346443897
2013-10-10,1.0283009346443897
2013-10-11,1.0283009346443897
2013-10-14,1.0283009346443897
2013-10-15,1.0283009346443897
2013-10-16,1.0283009346443897
2013-10-17,1.0283009346443897
2013-10-18,1.0283009346443897
2013-10-21,1.0218240930563331
2013-10-22,1.0218240930563331
2013-10-23,1.0218240930563331
2013-10-24,1.017246726952447
2013-10-25,1.013241228020168
2013-10-28,1.013241228020168
2013-10-29,1.013241228020168
2013-10-30,1.013241228020168
2013-10-31,1.013241228020168
2013-11-01,1.013241228020168
2013-11-04,1.013241228020168
2013-11-05,1.013241228020168
2013-11-06,1.013241228020168
2013-11-07,1.013241228020168
2013-11-08,1.022055321541286
2013-11-11,1.0145350369137094
2013-11-12,1.0208568745780948
2013-11-13,1.0208568745780948
2013-11-14,1.0208568745780948
2013-11-15,1.0208568745780948
2013-11-18,1.0208568745780948
2013-11-19,1.0208568745780948
2013-11-20,1.0208568745780948
2013-11-21,1.0208568745780948
2013-11-22,1.0208568745780948
2013-11-25,1.0208568745780948
2013-11-26,1.0208568745780948
2013-11-27,1.0208568745780948
2013-11-29,1.0261931630793344
2013-12-02,1.0192890482618662
2013-12-03,1.0164643900387635
2013-12-04,1.0254575329055884
2013-12-05,1.029917106999713
2013-12-06,1.0186632455496196
2013-12-09,1.0186632455496196
2013-12-10,1.0280823537701387
2013-12-11,1.03399719409606
2013-12-12,1.023214137041073
2013-12-16,1.023214137041073
2013-12-17,1.023214137041073
2013-12-18,1.023214137041073
2013-12-19,1.023214137041073
2013-12-20,1.023214137041073
2013-12-23,1.023214137041073
2013-12-24,1.023214137041073
2013-12-27,1.023214137041073
2013-12-30,1.023214137041073
2013-12-31,1.023214137041073
2014-01-02,1.023214137041073
2014-01-03,1.023214137041073
2014-01-06,1.0212418482032148
2014-01-07,1.0212418482032148
2014-01-08,1.0212418482032148
2014-01-09,1.0212418482032148
2014-01-10,1.0212418482032148
2014-01-13,1.0212418482032148
2014-01-14,1.0212418482032148
2014-01-15,1.0212418482032148
2014-01-16,1.0212418482032148
2014-01-17,1.0212418482032148
2014-01-21,1.0212418482032148
2014-01-22,1.0212418482032148
2014-01-23,1.0212418482032148
2014-01-24,1.012423413602822
2014-01-27,1.0314329860994027
2014-01-28,1.0258561175290686
2014-01-29,1.0258561175290686
2014-01-30,1.0258561175290686
2014-01-31,1.0258561175290686
2014-02-03,1.0258561175290686
2014-02-04,1.0258561175290686
2014-02-05,1.0258561175290686
2014-02-06,1.0258561175290686
2014-02-07,1.0258561175290686
2014-02-10,1.0258561175290686
2014-02-11,1.0258561175290686
2014-02-12,1.0258561175290686
2014-02-13,1.0258561175290686
2014-02-14,1.0258561175290686
2014-02-18,1.0258561175290686
2014-02-19,1.0258561175290686
2014-02-20,1.0258561175290686
2014-02-21,1.0258561175290686
2014-02-24,1.0258561175290686
2014-02-25,1.0258561175290686
2014-02-26,1.0258561175290686
2014-02-27,1.0258561175290686
2014-02-28,1.0258561175290686
2014-03-03,1.0258561175290686
2014-03-04,1.0258561175290686
2014-03-06,1.0258561175290686
2014-03-07,1.0258561175290686
2014-03-10,1.0258561175290686
2014-03-11,1.0258561175290686
2014-03-12,1.0258561175290686
2014-03-13,1.0258561175290686
2014-03-17,1.0258561175290686
2014-03-18,1.0258561175290686
2014-03-19,1.0258561175290686
2014-03-20,1.0258561175290686
2014-03-21,1.0258561175290686
2014-03-24,1.0258561175290686
2014-03-25,1.0258561175290686
2014-03-26,1.0258561175290686
2014-03-27,1.0258561175290686
2014-03-28,1.0258561175290686
2014-03-31,1.0258561175290686
2014-04-01,1.0258561175290686
2014-04-02,1.0258561175290686
2014-04-03,1.0258561175290686
2014-04-04,1.0258561175290686
2014-04-07,1.0258561175290686
2014-04-08,1.0258561175290686
2014-04-09,1.0258561175290686
2014-04-10,1.0258561175290686
2014-04-11,1.0258561175290686
2014-04-14,1.0258561175290686
2014-04-15,1.0258561175290686
2014-04-16,1.0258561175290686
2014-04-17,1.0258561175290686
2014-04-22,1.0258561175290686
2014-04-23,1.0258561175290686
2014-04-24,1.0258561175290686
2014-04-25,1.0258561175290686
2014-04-28,1.0258561175290686
2014-04-30,1.0258561175290686
2014-05-01,1.0258561175290686
2014-05-02,1.023171100627867
2014-05-05,1.023171100627867
2014-05-06,1.023171100627867
2014-05-07,1.023171100627867
2014-05-08,1.023171100627867
2014-05-12,1.023171100627867
2014-05-13,1.023171100627867
2014-05-14,1.023171100627867
2014-05-15,1.023171100627867
2014-05-16,1.023171100627867
2014-05-19,1.023171100627867
2014-05-20,1.023171100627867
2014-05-21,1.023171100627867
2014-05-22,1.023171100627867
2014-05-23,1.023171100627867
2014-05-27,1.023171100627867
2014-05-28,1.023171100627867
2014-05-29,1.023171100627867
2014-05-30,1.023171100627867
2014-06-02,1.023171100627867
2014-06-03,1.023171100627867
2014-06-04,1.023171100627867
2014-06-05,1.023171100627867
2014-06-06,1.023171100627867
2014-06-09,1.023171100627867
2014-06-10,1.023171100627867
2014-06-11,1.023171100627867
2014-06-12,1.023171100627867
2014-06-13,1.023171100627867
2014-06-16,1.023171100627867
2014-06-17,1.023171100627867
2014-06-18,1.023171100627867
2014-06-19,1.023171100627867
2014-06-20,1.023171100627867
2014-06-23,1.023171100627867
2014-06-24,1.023171100627867
2014-06-25,1.023171100627867
2014-06-26,1.023171100627867
2014-06-27,1.023171100627867
2014-07-02,1.014364343681437
2014-07-07,1.019388726519015
2014-07-09,1.0267244326463711
2014-07-10,1.0177480835626194
2014-07-11,1.0178010084368807
2014-07-15,1.0323647173239126
2014-07-17,1.0173797358259575
2014-07-18,1.0207346087414246
2014-07-21,1.0246404955747486
2014-07-22,1.0218390129038162
2014-07-23,1.0337220513013587
2014-07-24,1.036959554463006
2014-07-25,1.036959554463006
2014-07-28,1.036959554463006
2014-07-29,1.036959554463006
2014-07-30,1.036959554463006
2014-07-31,1.036959554463006
2014-08-01,1.036959554463006
2014-08-04,1.036959554463006
2014-08-05,1.036959554463006
2014-08-06,1.036959554463006
2014-08-07,1.036959554463006
2014-08-08,1.036959554463006
2014-08-11,1.036959554463006
2014-08-12,1.036959554463006
2014-08-13,1.036959554463006
2014-08-14,1.036959554463006
2014-08-15,1.036959554463006
2014-08-18,1.036959554463006
2014-08-19,1.036959554463006
2014-08-20,1.036959554463006
2014-08-21,1.036959554463006
2014-08-22,1.036959554463006
2014-08-25,1.036959554463006
2014-08-26,1.036959554463006
2014-08-27,1.036959554463006
2014-08-28,1.036959554463006
2014-08-29,1.036959554463006
2014-09-02,1.036959554463006
2014-09-04,1.0314436202794668
2014-09-05,1.040899329675511
2014-09-08,1.0581188047303174
2014-09-09,1.0581188047303174
2014-09-10,1.0581188047303174
2014-09-11,1.0581188047303174
2014-09-12,1.0581188047303174
2014-09-16,1.0581188047303174
2014-09-17,1.0581188047303174
2014-09-18,1.0581188047303174
2014-09-19,1.0581188047303174
2014-09-22,1.0581188047303174
2014-09-23,1.0581188047303174
2014-09-24,1.0581188047303174
2014-09-25,1.0581188047303174
2014-09-26,1.0581188047303174
2014-09-29,1.0581188047303174
2014-09-30,1.0581188047303174
2014-10-01,1.0581188047303174
2014-10-02,1.0651196950389725
2014-10-03,1.0733196330147103
2014-10-06,1.0666358332604262
2014-10-07,1.0666358332604262
2014-10-08,1.0666358332604262
2014-10-09,1.0666358332604262
2014-10-10,1.0666358332604262
2014-10-13,1.0666358332604262
2014-10-14,1.0666358332604262
2014-10-15,1.0666358332604262
2014-10-16,1.0666358332604262
2014-10-17,1.0666358332604262
2014-10-20,1.0666358332604262
2014-10-21,1.0666358332604262
2014-10-22,1.0666358332604262
2014-10-23,1.0666358332604262
2014-10-24,1.0666358332604262
2014-10-27,1.0666358332604262
2014-10-28,1.0666358332604262
2014-10-29,1.0666358332604262
2014-10-30,1.0666358332604262
2014-10-31,1.0666358332604262
2014-11-03,1.0666358332604262
2014-11-04,1.0666358332604262
2014-11-05,1.0666358332604262
2014-11-06,1.0666358332604262
2014-11-07,1.0666358332604262
2014-11-10,1.0666358332604262
2014-11-11,1.0666358332604262
2014-11-12,1.0666358332604262
2014-11-13,1.0666358332604262
2014-11-14,1.0666358332604262
2014-11-17,1.0666358332604262
2014-11-18,1.0666358332604262
2014-11-19,1.0666358332604262
2014-11-20,1.0666358332604262
2014-11-21,1.0666358332604262
2014-11-25,1.0666358332604262
2014-12-01,1.0666358332604262
2014-12-02,1.0666358332604262
2014-12-04,1.0666358332604262
2014-12-05,1.0666358332604262
2014-12-08,1.0666358332604262
2014-12-09,1.0666358332604262
2014-12-10,1.0666358332604262
2014-12-11,1.0666358332604262
2014-12-12,1.0562197935499658
2014-12-16,1.0584177940960502
2014-12-17,1.0584177940960502
2014-12-18,1.0584177940960502
2014-12-19,1.0584177940960502
2014-12-22,1.0584177940960502
2014-12-23,1.0584177940960502
2014-12-24,1.0584177940960502
2014-12-26,1.0584177940960502
2014-12-29,1.0584177940960502
2014-12-30,1.0584177940960502
2014-12-31,1.0584177940960502
2015-01-02,1.0584177940960502
2015-01-05,1.0584177940960502
2015-01-06,1.0584177940960502
2015-01-07,1.0584177940960502
2015-01-08,1.0584177940960502
2015-01-09,1.0584177940960502
2015-01-12,1.0584177940960502
2015-01-13,1.0584177940960502
2015-01-14,1.0584177940960502
2015-01-15,1.0584177940960502
2015-01-16,1.0584177940960502
2015-01-20,1.0584177940960502
2015-01-21,1.0584177940960502
2015-01-22,1.0584177940960502
2015-01-23,1.0584177940960502
2015-01-26,1.0584177940960502
2015-01-27,1.0584177940960502
2015-01-28,1.0584177940960502
2015-01-29,1.0584177940960502
2015-01-30,1.0584177940960502
2015-02-02,1.0584177940960502
2015-02-03,1.0584177940960502
2015-02-04,1.0536586688219312
2015-02-05,1.0525795691999509
2015-02-06,1.0462796976994952
2015-02-09,1.0576770160598707
2015-02-10,1.0576770160598707
2015-02-11,1.0576770160598707
2015-02-12,1.0576770160598707
2015-02-13,1.0576770160598707
2015-02-17,1.0576770160598707
2015-02-18,1.0576770160598707
2015-02-19,1.0576770160598707
2015-02-20,1.0576770160598707
2015-02-23,1.0576770160598707
2015-02-24,1.0576770160598707
2015-02-25,1.0576770160598707
2015-02-26,1.0791083035559417
2015-02-27,1.0464428602143956
2015-03-02,1.0464428602143956
2015-03-03,1.0260569780492093
2015-03-04,1.0400941558462358
2015-03-05,1.039976724980116
2015-03-06,1.046869715724483
2015-03-09,1.0356570765161275
2015-03-10,1.024663224223885
2015-03-11,1.033601125223699
2015-03-13,1.0414337267948608
2015-03-17,1.072112133542557
2015-03-18,1.0707389331230204
2015-03-19,1.0896994853312683
2015-03-20,1.063868996791977
2015-03-23,1.0658798209304317
2015-03-24,1.0746488273469372
2015-03-25,1.0677138791054956
2015-03-26,1.0677138791054956
2015-03-27,1.0677138791054956
2015-03-30,1.0677138791054956
2015-03-31,1.0677138791054956
2015-04-01,1.0677138791054956
2015-04-02,1.0677138791054956
2015-04-06,1.0677138791054956
2015-04-07,1.0677138791054956
2015-04-08,1.0677138791054956
2015-04-09,1.0677138791054956
2015-04-10,1.0677138791054956
2015-04-13,1.0677138791054956
2015-04-14,1.0677138791054956
2015-04-15,1.0677138791054956
2015-04-16,1.06202001354029
2015-04-17,1.0582838441811229
2015-04-20,1.0688191138811836
2015-04-21,1.0689387813463196
2015-04-22,1.0622394340924701
